UNIT_STATUS,LATITUDE,LONGITUDE,UTC_TIME,INCIDENT_NBR
ENR,34.005470,-118.428505,24-DEC-17 11.29.08.000000 AM UTC,201712240180
ENR,34.005512,-118.428490,24-DEC-17 11.29.11.000000 AM UTC,201712240180
ENR,34.005550,-118.428673,24-DEC-17 11.29.42.000000 AM UTC,201712240180
ENR,34.005669,-118.428825,24-DEC-17 11.30.13.000000 AM UTC,201712240180
ENR,34.005692,-118.428757,24-DEC-17 11.30.44.000000 AM UTC,201712240180
ENR,34.005665,-118.428787,24-DEC-17 11.31.15.000000 AM UTC,201712240180
ENR,34.005085,-118.428368,24-DEC-17 11.31.46.000000 AM UTC,201712240180
ENR,34.002441,-118.426476,24-DEC-17 11.32.17.000000 AM UTC,201712240180
ENR,34.001392,-118.428497,24-DEC-17 11.32.38.000000 AM UTC,201712240180
ONS,34.001392,-118.428497,24-DEC-17 11.32.38.000000 AM UTC,201712240180
ONS,34.002243,-118.429001,24-DEC-17 11.42.18.000000 AM UTC,201712240180
ONS,34.002216,-118.429092,24-DEC-17 11.52.19.000000 AM UTC,201712240180
ONS,34.002239,-118.429100,24-DEC-17 12.02.20.000000 PM UTC,201712240180
ONS,34.005508,-118.428154,24-DEC-17 12.05.23.000000 PM UTC,201712240180
ENR,34.005798,-118.428474,24-DEC-17 01.30.28.000000 PM UTC,201712240242
ENR,34.005814,-118.428467,24-DEC-17 01.30.31.000000 PM UTC,201712240242
ENR,34.005779,-118.428558,24-DEC-17 01.31.02.000000 PM UTC,201712240242
ENR,34.005703,-118.428574,24-DEC-17 01.31.33.000000 PM UTC,201712240242
ENR,34.005276,-118.428429,24-DEC-17 01.32.04.000000 PM UTC,201712240242
ENR,34.001968,-118.425705,24-DEC-17 01.32.35.000000 PM UTC,201712240242
ENR,33.999214,-118.423470,24-DEC-17 01.33.06.000000 PM UTC,201712240242
ENR,33.996277,-118.420052,24-DEC-17 01.33.37.000000 PM UTC,201712240242
ENR,33.992905,-118.414909,24-DEC-17 01.34.08.000000 PM UTC,201712240242
ENR,33.991753,-118.412567,24-DEC-17 01.34.39.000000 PM UTC,201712240242
ENR,33.991787,-118.412422,24-DEC-17 01.34.43.000000 PM UTC,201712240242
ONS,33.991787,-118.412422,24-DEC-17 01.34.43.000000 PM UTC,201712240242
ONS,33.993290,-118.409500,24-DEC-17 01.44.40.000000 PM UTC,201712240242
ONS,33.992973,-118.414810,24-DEC-17 01.52.13.000000 PM UTC,201712240242
ENR,34.006218,-118.428413,24-DEC-17 08.04.20.000000 PM UTC,201712240644
ENR,34.006195,-118.428406,24-DEC-17 08.04.22.000000 PM UTC,201712240644
ENR,34.005898,-118.428360,24-DEC-17 08.04.53.000000 PM UTC,201712240644
ENR,34.005672,-118.428291,24-DEC-17 08.05.24.000000 PM UTC,201712240644
ENR,34.003777,-118.427063,24-DEC-17 08.05.55.000000 PM UTC,201712240644
ENR,34.000927,-118.424789,24-DEC-17 08.06.26.000000 PM UTC,201712240644
ENR,33.997116,-118.421364,24-DEC-17 08.06.57.000000 PM UTC,201712240644
ENR,33.994595,-118.417542,24-DEC-17 08.07.28.000000 PM UTC,201712240644
ENR,33.991768,-118.413635,24-DEC-17 08.07.59.000000 PM UTC,201712240644
ENR,33.991676,-118.412117,24-DEC-17 08.08.22.000000 PM UTC,201712240644
ONS,33.991676,-118.412117,24-DEC-17 08.08.22.000000 PM UTC,201712240644
ONS,33.991974,-118.410072,24-DEC-17 08.08.58.000000 PM UTC,201712240644
ONS,33.991974,-118.410072,24-DEC-17 08.08.58.000000 PM UTC,201712240644
ONS,33.992310,-118.409599,24-DEC-17 08.17.31.000000 PM UTC,201712240644
ENR,34.005867,-118.428398,24-DEC-17 09.29.27.000000 PM UTC,201712240780
ENR,34.005890,-118.428406,24-DEC-17 09.29.31.000000 PM UTC,201712240780
ENR,34.005886,-118.428436,24-DEC-17 09.30.02.000000 PM UTC,201712240780
ENR,34.005848,-118.428505,24-DEC-17 09.30.33.000000 PM UTC,201712240780
ENR,34.002956,-118.426399,24-DEC-17 09.31.04.000000 PM UTC,201712240780
ENR,34.000809,-118.427620,24-DEC-17 09.31.35.000000 PM UTC,201712240780
ENR,33.998486,-118.429726,24-DEC-17 09.32.06.000000 PM UTC,201712240780
ENR,33.997185,-118.428749,24-DEC-17 09.32.17.000000 PM UTC,201712240780
ONS,33.997185,-118.428749,24-DEC-17 09.32.17.000000 PM UTC,201712240780
ONS,33.996960,-118.427750,24-DEC-17 09.42.07.000000 PM UTC,201712240780
ONS,34.001808,-118.425369,24-DEC-17 09.46.13.000000 PM UTC,201712240780
ENR,34.005775,-118.428406,24-DEC-17 11.13.33.000000 PM UTC,201712240958
ENR,34.005783,-118.428383,24-DEC-17 11.13.45.000000 PM UTC,201712240958
ENR,34.005741,-118.428322,24-DEC-17 11.14.16.000000 PM UTC,201712240958
ENR,34.005943,-118.428780,24-DEC-17 11.14.47.000000 PM UTC,201712240958
ENR,34.005234,-118.430779,24-DEC-17 11.15.18.000000 PM UTC,201712240958
ENR,34.003098,-118.434898,24-DEC-17 11.15.49.000000 PM UTC,201712240958
ENR,33.999920,-118.441185,24-DEC-17 11.16.20.000000 PM UTC,201712240958
ENR,33.997757,-118.445549,24-DEC-17 11.16.43.000000 PM UTC,201712240958
ONS,33.997757,-118.445549,24-DEC-17 11.16.43.000000 PM UTC,201712240958
ONS,33.998978,-118.446556,24-DEC-17 11.26.21.000000 PM UTC,201712240958
ONS,33.999264,-118.446800,24-DEC-17 11.28.20.000000 PM UTC,201712240958
ENR,34.005829,-118.428246,24-DEC-17 11.43.13.000000 PM UTC,201712240996
ENR,34.005829,-118.428253,24-DEC-17 11.43.16.000000 PM UTC,201712240996
ENR,34.005852,-118.428337,24-DEC-17 11.43.47.000000 PM UTC,201712240996
ENR,34.005604,-118.430229,24-DEC-17 11.44.18.000000 PM UTC,201712240996
ENR,34.004143,-118.433273,24-DEC-17 11.44.41.000000 PM UTC,201712240996
ONS,34.004143,-118.433273,24-DEC-17 11.44.41.000000 PM UTC,201712240996
ONS,34.004921,-118.433746,24-DEC-17 11.54.19.000000 PM UTC,201712240996
ONS,34.005062,-118.434021,24-DEC-17 11.57.43.000000 PM UTC,201712240996
ENR,34.005840,-118.428307,25-DEC-17 12.48.35.000000 AM UTC,201712241109
ENR,34.005848,-118.428307,25-DEC-17 12.48.38.000000 AM UTC,201712241109
ENR,34.005871,-118.428307,25-DEC-17 12.49.09.000000 AM UTC,201712241109
ENR,34.005772,-118.428238,25-DEC-17 12.49.40.000000 AM UTC,201712241109
ENR,34.005882,-118.428223,25-DEC-17 12.50.11.000000 AM UTC,201712241109
ENR,34.005741,-118.428360,25-DEC-17 12.50.42.000000 AM UTC,201712241109
ENR,34.000324,-118.428604,25-DEC-17 12.51.44.000000 AM UTC,201712241109
ENR,33.998165,-118.433037,25-DEC-17 12.52.15.000000 AM UTC,201712241109
ENR,33.996201,-118.436478,25-DEC-17 12.52.37.000000 AM UTC,201712241109
ONS,33.996201,-118.436478,25-DEC-17 12.52.37.000000 AM UTC,201712241109
ONS,33.998123,-118.438766,25-DEC-17 01.00.50.000000 AM UTC,201712241109
ENR,34.005699,-118.428429,25-DEC-17 03.22.06.000000 AM UTC,201712241330
ENR,34.005703,-118.428444,25-DEC-17 03.22.13.000000 AM UTC,201712241330
ENR,34.005653,-118.428497,25-DEC-17 03.22.44.000000 AM UTC,201712241330
ENR,34.005665,-118.428329,25-DEC-17 03.23.15.000000 AM UTC,201712241330
ENR,34.005871,-118.428825,25-DEC-17 03.23.46.000000 AM UTC,201712241330
ENR,34.004272,-118.432549,25-DEC-17 03.24.17.000000 AM UTC,201712241330
ENR,34.003609,-118.436089,25-DEC-17 03.24.48.000000 AM UTC,201712241330
ENR,34.005711,-118.437637,25-DEC-17 03.25.19.000000 AM UTC,201712241330
ENR,34.006397,-118.438606,25-DEC-17 03.25.38.000000 AM UTC,201712241330
ONS,34.006397,-118.438606,25-DEC-17 03.25.38.000000 AM UTC,201712241330
ONS,34.007744,-118.439545,25-DEC-17 03.28.05.000000 AM UTC,201712241330
ENR,34.005753,-118.428467,25-DEC-17 04.28.53.000000 AM UTC,201712241421
ENR,34.005749,-118.428474,25-DEC-17 04.28.56.000000 AM UTC,201712241421
ENR,34.004238,-118.427467,25-DEC-17 04.29.27.000000 AM UTC,201712241421
ENR,34.001045,-118.424904,25-DEC-17 04.29.58.000000 AM UTC,201712241421
ENR,33.996971,-118.421112,25-DEC-17 04.30.29.000000 AM UTC,201712241421
ENR,33.996143,-118.416672,25-DEC-17 04.31.00.000000 AM UTC,201712241421
ENR,33.997372,-118.412880,25-DEC-17 04.31.31.000000 AM UTC,201712241421
ENR,33.994701,-118.408638,25-DEC-17 04.32.02.000000 AM UTC,201712241421
ENR,33.994232,-118.407906,25-DEC-17 04.32.33.000000 AM UTC,201712241421
ENR,33.994240,-118.407921,25-DEC-17 04.33.04.000000 AM UTC,201712241421
ENR,33.994244,-118.407928,25-DEC-17 04.33.35.000000 AM UTC,201712241421
ENR,33.994244,-118.407936,25-DEC-17 04.34.06.000000 AM UTC,201712241421
ENR,33.994240,-118.407936,25-DEC-17 04.34.37.000000 AM UTC,201712241421
ENR,33.994236,-118.407936,25-DEC-17 04.35.08.000000 AM UTC,201712241421
ENR,33.993786,-118.407188,25-DEC-17 04.35.39.000000 AM UTC,201712241421
ENR,33.994598,-118.408424,25-DEC-17 04.36.10.000000 AM UTC,201712241421
ENR,33.996487,-118.411324,25-DEC-17 04.36.41.000000 AM UTC,201712241421
ENR,33.995029,-118.412781,25-DEC-17 04.37.12.000000 AM UTC,201712241421
ENR,33.994446,-118.413208,25-DEC-17 04.37.21.000000 AM UTC,201712241421
ENR,34.005619,-118.428558,25-DEC-17 05.12.59.000000 AM UTC,201712241472
ENR,34.005619,-118.428551,25-DEC-17 05.13.01.000000 AM UTC,201712241472
ENR,34.006081,-118.429329,25-DEC-17 05.13.32.000000 AM UTC,201712241472
ENR,34.003609,-118.433800,25-DEC-17 05.14.03.000000 AM UTC,201712241472
ENR,33.999928,-118.441200,25-DEC-17 05.14.34.000000 AM UTC,201712241472
ENR,33.995613,-118.449776,25-DEC-17 05.15.05.000000 AM UTC,201712241472
ENR,33.995388,-118.455544,25-DEC-17 05.15.36.000000 AM UTC,201712241472
ENR,33.998142,-118.461258,25-DEC-17 05.16.07.000000 AM UTC,201712241472
ENR,33.996944,-118.464088,25-DEC-17 05.16.38.000000 AM UTC,201712241472
ENR,33.996479,-118.465935,25-DEC-17 05.17.09.000000 AM UTC,201712241472
ENR,33.998074,-118.463852,25-DEC-17 05.17.40.000000 AM UTC,201712241472
ENR,33.998001,-118.461029,25-DEC-17 05.18.11.000000 AM UTC,201712241472
ENR,33.996445,-118.460800,25-DEC-17 05.18.42.000000 AM UTC,201712241472
ENR,33.995968,-118.461189,25-DEC-17 05.19.13.000000 AM UTC,201712241472
ENR,33.997486,-118.461311,25-DEC-17 05.19.44.000000 AM UTC,201712241472
ENR,34.005665,-118.428497,25-DEC-17 09.48.38.000000 AM UTC,201712250120
ENR,34.005634,-118.428528,25-DEC-17 09.48.39.000000 AM UTC,201712250120
ENR,34.005447,-118.428726,25-DEC-17 09.49.11.000000 AM UTC,201712250120
ENR,34.005676,-118.428406,25-DEC-17 09.49.42.000000 AM UTC,201712250120
ENR,34.005550,-118.428719,25-DEC-17 09.50.13.000000 AM UTC,201712250120
ENR,34.005638,-118.428596,25-DEC-17 09.50.44.000000 AM UTC,201712250120
ENR,34.004047,-118.427338,25-DEC-17 09.51.15.000000 AM UTC,201712250120
ENR,34.001549,-118.425316,25-DEC-17 09.51.46.000000 AM UTC,201712250120
ENR,33.997719,-118.422279,25-DEC-17 09.52.17.000000 AM UTC,201712250120
ENR,33.995247,-118.418480,25-DEC-17 09.52.48.000000 AM UTC,201712250120
ENR,33.994732,-118.417786,25-DEC-17 09.52.57.000000 AM UTC,201712250120
ONS,33.994732,-118.417786,25-DEC-17 09.52.57.000000 AM UTC,201712250120
ONS,34.000092,-118.424049,25-DEC-17 10.01.38.000000 AM UTC,201712250120
ENR,34.005650,-118.428467,25-DEC-17 10.24.55.000000 AM UTC,201712250151
ENR,34.005646,-118.428474,25-DEC-17 10.24.57.000000 AM UTC,201712250151
ENR,34.005615,-118.428596,25-DEC-17 10.25.28.000000 AM UTC,201712250151
ENR,34.005615,-118.428574,25-DEC-17 10.25.59.000000 AM UTC,201712250151
ENR,34.005386,-118.428535,25-DEC-17 10.26.30.000000 AM UTC,201712250151
ENR,34.002174,-118.425888,25-DEC-17 10.27.01.000000 AM UTC,201712250151
ENR,33.999352,-118.423592,25-DEC-17 10.27.32.000000 AM UTC,201712250151
ENR,33.996799,-118.420876,25-DEC-17 10.28.03.000000 AM UTC,201712250151
ENR,33.996723,-118.420761,25-DEC-17 10.28.04.000000 AM UTC,201712250151
ONS,33.996723,-118.420761,25-DEC-17 10.28.04.000000 AM UTC,201712250151
ONS,33.993584,-118.415756,25-DEC-17 10.38.04.000000 AM UTC,201712250151
ONS,33.999531,-118.423576,25-DEC-17 10.40.33.000000 AM UTC,201712250151
ENR,34.005733,-118.428429,25-DEC-17 01.49.43.000000 PM UTC,201712250308
ENR,34.005722,-118.428429,25-DEC-17 01.49.46.000000 PM UTC,201712250308
ENR,34.005711,-118.428383,25-DEC-17 01.50.17.000000 PM UTC,201712250308
ENR,34.005795,-118.428413,25-DEC-17 01.51.19.000000 PM UTC,201712250308
ENR,34.005814,-118.428398,25-DEC-17 01.51.50.000000 PM UTC,201712250308
ENR,34.004517,-118.427635,25-DEC-17 01.52.21.000000 PM UTC,201712250308
ENR,34.002155,-118.424911,25-DEC-17 01.52.52.000000 PM UTC,201712250308
ENR,34.005016,-118.420128,25-DEC-17 01.53.23.000000 PM UTC,201712250308
ENR,34.006805,-118.416100,25-DEC-17 01.53.54.000000 PM UTC,201712250308
ENR,34.003601,-118.413734,25-DEC-17 01.54.25.000000 PM UTC,201712250308
ENR,34.001446,-118.409592,25-DEC-17 01.54.56.000000 PM UTC,201712250308
ENR,33.998913,-118.406250,25-DEC-17 01.55.22.000000 PM UTC,201712250308
ONS,33.998913,-118.406250,25-DEC-17 01.55.22.000000 PM UTC,201712250308
ONS,33.998791,-118.405907,25-DEC-17 02.04.57.000000 PM UTC,201712250308
ONS,34.000523,-118.408684,25-DEC-17 02.11.01.000000 PM UTC,201712250308
ENR,34.005878,-118.428505,25-DEC-17 05.13.57.000000 PM UTC,201712250470
ENR,34.005878,-118.428505,25-DEC-17 05.13.59.000000 PM UTC,201712250470
ENR,34.005867,-118.428459,25-DEC-17 05.14.30.000000 PM UTC,201712250470
ENR,34.005836,-118.428421,25-DEC-17 05.15.01.000000 PM UTC,201712250470
ENR,34.005741,-118.428436,25-DEC-17 05.15.32.000000 PM UTC,201712250470
ENR,34.005932,-118.429596,25-DEC-17 05.16.03.000000 PM UTC,201712250470
ENR,34.004158,-118.432869,25-DEC-17 05.16.34.000000 PM UTC,201712250470
ENR,34.006325,-118.435638,25-DEC-17 05.17.05.000000 PM UTC,201712250470
ENR,34.005215,-118.438263,25-DEC-17 05.17.36.000000 PM UTC,201712250470
ENR,34.004623,-118.439293,25-DEC-17 05.17.50.000000 PM UTC,201712250470
ONS,34.004623,-118.439293,25-DEC-17 05.17.50.000000 PM UTC,201712250470
ONS,34.004402,-118.439133,25-DEC-17 05.27.37.000000 PM UTC,201712250470
ONS,34.003704,-118.437485,25-DEC-17 05.35.42.000000 PM UTC,201712250470
ENR,33.999123,-118.429413,25-DEC-17 07.38.14.000000 PM UTC,201712250663
ENR,33.999123,-118.429413,25-DEC-17 07.38.16.000000 PM UTC,201712250663
ENR,33.999119,-118.429420,25-DEC-17 07.38.47.000000 PM UTC,201712250663
ENR,33.999104,-118.429382,25-DEC-17 07.39.18.000000 PM UTC,201712250663
ENR,33.998909,-118.429901,25-DEC-17 07.39.49.000000 PM UTC,201712250663
ENR,33.995785,-118.427155,25-DEC-17 07.40.20.000000 PM UTC,201712250663
ENR,33.991207,-118.421211,25-DEC-17 07.40.51.000000 PM UTC,201712250663
ENR,33.986664,-118.415611,25-DEC-17 07.41.22.000000 PM UTC,201712250663
ENR,33.981697,-118.409729,25-DEC-17 07.41.53.000000 PM UTC,201712250663
ENR,33.979416,-118.413383,25-DEC-17 07.42.24.000000 PM UTC,201712250663
ENR,33.976044,-118.421288,25-DEC-17 07.42.55.000000 PM UTC,201712250663
ENR,33.973450,-118.427597,25-DEC-17 07.43.26.000000 PM UTC,201712250663
ENR,33.974350,-118.427986,25-DEC-17 07.43.36.000000 PM UTC,201712250663
ONS,33.974350,-118.427986,25-DEC-17 07.43.36.000000 PM UTC,201712250663
ONS,33.975578,-118.428581,25-DEC-17 07.53.27.000000 PM UTC,201712250663
ONS,33.974094,-118.427917,25-DEC-17 07.55.23.000000 PM UTC,201712250663
ENR,34.005939,-118.428345,25-DEC-17 08.51.23.000000 PM UTC,201712250755
ENR,34.005947,-118.428360,25-DEC-17 08.51.29.000000 PM UTC,201712250755
ENR,34.005882,-118.428360,25-DEC-17 08.52.00.000000 PM UTC,201712250755
ENR,34.006046,-118.428833,25-DEC-17 08.52.31.000000 PM UTC,201712250755
ENR,34.004173,-118.432793,25-DEC-17 08.53.02.000000 PM UTC,201712250755
ENR,34.000614,-118.439850,25-DEC-17 08.53.33.000000 PM UTC,201712250755
ENR,33.997402,-118.446281,25-DEC-17 08.54.04.000000 PM UTC,201712250755
ENR,34.000721,-118.449081,25-DEC-17 08.54.35.000000 PM UTC,201712250755
ENR,34.005493,-118.452682,25-DEC-17 08.55.06.000000 PM UTC,201712250755
ENR,34.009422,-118.455673,25-DEC-17 08.55.37.000000 PM UTC,201712250755
ENR,34.010696,-118.453835,25-DEC-17 08.56.04.000000 PM UTC,201712250755
ONS,34.010696,-118.453835,25-DEC-17 08.56.04.000000 PM UTC,201712250755
ONS,34.010750,-118.453621,25-DEC-17 09.05.38.000000 PM UTC,201712250755
ONS,34.011620,-118.451996,25-DEC-17 09.15.23.000000 PM UTC,201712250755
ENR,34.013397,-118.448601,25-DEC-17 09.16.28.000000 PM UTC,201712250784
ENR,34.013416,-118.448570,25-DEC-17 09.16.29.000000 PM UTC,201712250784
ENR,34.014004,-118.446480,25-DEC-17 09.17.00.000000 PM UTC,201712250784
ENR,34.013557,-118.444252,25-DEC-17 09.17.31.000000 PM UTC,201712250784
ENR,34.014065,-118.441513,25-DEC-17 09.18.02.000000 PM UTC,201712250784
ENR,34.009357,-118.437927,25-DEC-17 09.18.33.000000 PM UTC,201712250784
ENR,34.004093,-118.433853,25-DEC-17 09.19.04.000000 PM UTC,201712250784
ENR,33.999817,-118.430649,25-DEC-17 09.19.35.000000 PM UTC,201712250784
ENR,34.001282,-118.426453,25-DEC-17 09.20.06.000000 PM UTC,201712250784
ENR,34.002560,-118.424324,25-DEC-17 09.20.26.000000 PM UTC,201712250784
ONS,34.002560,-118.424324,25-DEC-17 09.20.26.000000 PM UTC,201712250784
ONS,34.003269,-118.423180,25-DEC-17 09.27.19.000000 PM UTC,201712250784
ENR,34.005787,-118.428299,25-DEC-17 11.50.20.000000 PM UTC,201712250986
ENR,34.005787,-118.428299,25-DEC-17 11.50.22.000000 PM UTC,201712250986
ENR,34.005806,-118.428360,25-DEC-17 11.50.53.000000 PM UTC,201712250986
ENR,34.005661,-118.428436,25-DEC-17 11.51.55.000000 PM UTC,201712250986
ENR,34.008453,-118.423355,25-DEC-17 11.52.57.000000 PM UTC,201712250986
ENR,34.008003,-118.422997,25-DEC-17 11.53.06.000000 PM UTC,201712250986
ONS,34.008003,-118.422997,25-DEC-17 11.53.06.000000 PM UTC,201712250986
ONS,34.007401,-118.422523,26-DEC-17 12.02.58.000000 AM UTC,201712250986
ONS,34.007412,-118.422523,26-DEC-17 12.12.59.000000 AM UTC,201712250986
ONS,34.004982,-118.420639,26-DEC-17 12.14.28.000000 AM UTC,201712250986
ENR,34.005836,-118.428429,26-DEC-17 02.40.18.000000 AM UTC,201712251214
ENR,34.005772,-118.428436,26-DEC-17 02.40.37.000000 AM UTC,201712251214
ENR,34.005756,-118.428436,26-DEC-17 02.41.08.000000 AM UTC,201712251214
ENR,34.005386,-118.430519,26-DEC-17 02.41.39.000000 AM UTC,201712251214
ENR,34.004578,-118.434235,26-DEC-17 02.42.10.000000 AM UTC,201712251214
ENR,34.009415,-118.437904,26-DEC-17 02.42.41.000000 AM UTC,201712251214
ENR,34.009090,-118.441238,26-DEC-17 02.43.12.000000 AM UTC,201712251214
ENR,34.008282,-118.444054,26-DEC-17 02.43.43.000000 AM UTC,201712251214
ENR,34.009293,-118.444817,26-DEC-17 02.43.55.000000 AM UTC,201712251214
ONS,34.009293,-118.444817,26-DEC-17 02.43.55.000000 AM UTC,201712251214
ONS,34.009651,-118.445045,26-DEC-17 02.53.44.000000 AM UTC,201712251214
ONS,34.009651,-118.445030,26-DEC-17 03.03.45.000000 AM UTC,201712251214
ONS,34.011257,-118.446274,26-DEC-17 03.09.01.000000 AM UTC,201712251214
ENR,34.005802,-118.428307,26-DEC-17 04.40.51.000000 AM UTC,201712251389
ENR,34.005787,-118.428284,26-DEC-17 04.40.53.000000 AM UTC,201712251389
ENR,34.005741,-118.428474,26-DEC-17 04.41.24.000000 AM UTC,201712251389
ENR,34.005093,-118.431068,26-DEC-17 04.41.55.000000 AM UTC,201712251389
ENR,34.007729,-118.433334,26-DEC-17 04.42.26.000000 AM UTC,201712251389
ENR,34.010086,-118.435181,26-DEC-17 04.42.57.000000 AM UTC,201712251389
ENR,34.011349,-118.436195,26-DEC-17 04.43.14.000000 AM UTC,201712251389
ONS,34.011349,-118.436195,26-DEC-17 04.43.14.000000 AM UTC,201712251389
ONS,34.011532,-118.436325,26-DEC-17 04.52.58.000000 AM UTC,201712251389
ONS,34.011543,-118.436325,26-DEC-17 04.55.12.000000 AM UTC,201712251389
ENR,34.005817,-118.428474,26-DEC-17 02.39.55.000000 PM UTC,201712260282
ENR,34.005684,-118.428467,26-DEC-17 02.40.16.000000 PM UTC,201712260282
ENR,34.005733,-118.428558,26-DEC-17 02.40.47.000000 PM UTC,201712260282
ENR,34.005772,-118.428558,26-DEC-17 02.41.18.000000 PM UTC,201712260282
ENR,34.005722,-118.428558,26-DEC-17 02.41.49.000000 PM UTC,201712260282
ENR,34.006161,-118.429253,26-DEC-17 02.42.20.000000 PM UTC,201712260282
ENR,34.003948,-118.433159,26-DEC-17 02.42.51.000000 PM UTC,201712260282
ENR,34.007126,-118.436226,26-DEC-17 02.43.22.000000 PM UTC,201712260282
ENR,34.011539,-118.439552,26-DEC-17 02.43.53.000000 PM UTC,201712260282
ENR,34.016277,-118.443123,26-DEC-17 02.44.24.000000 PM UTC,201712260282
ENR,34.019588,-118.444405,26-DEC-17 02.44.55.000000 PM UTC,201712260282
ENR,34.018288,-118.443924,26-DEC-17 02.45.22.000000 PM UTC,201712260282
ONS,34.018288,-118.443924,26-DEC-17 02.45.22.000000 PM UTC,201712260282
ONS,34.018364,-118.443954,26-DEC-17 02.54.56.000000 PM UTC,201712260282
ONS,34.014263,-118.441704,26-DEC-17 03.04.22.000000 PM UTC,201712260282
ENR,34.005810,-118.428444,26-DEC-17 05.02.52.000000 PM UTC,201712260420
ENR,34.005814,-118.428452,26-DEC-17 05.02.54.000000 PM UTC,201712260420
ENR,34.005760,-118.428421,26-DEC-17 05.03.25.000000 PM UTC,201712260420
ENR,34.005772,-118.428413,26-DEC-17 05.03.56.000000 PM UTC,201712260420
ENR,34.005871,-118.428642,26-DEC-17 05.04.27.000000 PM UTC,201712260420
ENR,34.008022,-118.425613,26-DEC-17 05.04.58.000000 PM UTC,201712260420
ENR,34.011673,-118.419296,26-DEC-17 05.05.29.000000 PM UTC,201712260420
ENR,34.012135,-118.418854,26-DEC-17 05.06.09.000000 PM UTC,201712260420
ONS,34.012135,-118.418854,26-DEC-17 05.06.09.000000 PM UTC,201712260420
ONS,34.012165,-118.418915,26-DEC-17 05.16.01.000000 PM UTC,201712260420
ONS,34.007542,-118.426804,26-DEC-17 05.23.35.000000 PM UTC,201712260420
ENR,34.005878,-118.428322,26-DEC-17 06.17.38.000000 PM UTC,201712260519
ENR,34.005894,-118.428284,26-DEC-17 06.18.03.000000 PM UTC,201712260519
ENR,34.005844,-118.428246,26-DEC-17 06.18.34.000000 PM UTC,201712260519
ENR,34.006420,-118.428452,26-DEC-17 06.19.05.000000 PM UTC,201712260519
ENR,34.009457,-118.423134,26-DEC-17 06.19.36.000000 PM UTC,201712260519
ENR,34.012917,-118.420822,26-DEC-17 06.20.07.000000 PM UTC,201712260519
ENR,34.018089,-118.424980,26-DEC-17 06.20.38.000000 PM UTC,201712260519
ENR,34.022999,-118.428841,26-DEC-17 06.21.09.000000 PM UTC,201712260519
